Gender,USCitizen,English,POE,BooksReadSummer,ReadProgHS,PartReadProgHS,OwnBookSummer,PercentReadSummer,WhyNotRead,OtherReasonsNot,FamilyRead,SummerSurvey,QuizScore,FirstGen,PercentReadSummerFollowup,PercentReadSemester,Reread,CWSRead,CWSWrite,Think,Challenge,EnjoyBook,EventAdd,CourseEffect,FollowupSurvey,Book,Year,PercentReadSemesterM,ReadSummer,ReadFollowup,ReadSemester,Read,AttendEvent,ConversationsCount,ConversationsWith,BookLength,BookDifficulty,KnowSummerRead,WhichOrientation
Female,Yes,Yes,Humanities,4,Yes,Yes,Yes,,"Too Busy, Boring",I love reading but can't stand Atwood's writing style.,No,Yes,0,,,,,,,,,,,,,Handmaid's Tale,2017,,,,,,,,,2,2,Upper Classman,August
Male,Yes,Yes,Social Sciences,1,Yes,Yes,Yes,25,Too Busy,,No,Yes,0.5,No,50,50,No,The book was not assigned.,None,3,3,3,,No,Yes,Handmaid's Tale,2017,50,No,No,No,No,No,0,,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,50,Too Busy,"Took a while to get interested in it, the beginning was slow",No,Yes,0.5,No,50,50,No,The book was not assigned.,None,5,4,4,,No,Yes,Handmaid's Tale,2017,50,No,No,No,No,No,3,Individual,3,3,"Email, Facebook Group",June
Female,Yes,Yes,Natural Sciences,1,No,Yes,Yes,1,,,No,Yes,0.75,No,95,0,No,The book was not assigned.,None,5,5,5,,No,Yes,Handmaid's Tale,2017,95,No,Yes,Yes,Yes,No,20,"Individual, Group",3,2,Orientation,June
Male,Yes,Yes,Natural Sciences,8,Yes,Yes,Yes,1,,,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,4,2,Orientation,June
Female,Yes,Yes,Natural Sciences,0,Yes,Yes,Yes,10,Too Busy,,No,Yes,0.25,Yes,15,15,No,The book was not assigned.,None,3,3,3,,No,Yes,Handmaid's Tale,2017,15,No,No,No,No,No,0,,3,2,Orientation,June
Male,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,75,Too Busy,I'm finishing tonight,No,Yes,0.25,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,1,No,No,Yes,5,"Boring, Topic Dislike",,No,Yes,0.25,No,5,0,No,The book was not assigned.,None,1,1,1,,No,Yes,Handmaid's Tale,2017,5,No,No,No,No,No,0,,3,2,Orientation,June
Trans/NonBinary,Yes,Yes,Social Sciences,30,No,No,Yes,100,,,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,,Yes,,,,,,,3,3,Orientation,June
Male,Yes,Yes,Exploratory,1,No,No,No,25,Too Busy,,No,Yes,0.75,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,3,Classmate,June
Female,Yes,Yes,Social Sciences,10,No,No,No,0,,I did not have a copy to read,No,Yes,0,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,,,Orientation,June
Female,Yes,Yes,Social Sciences,2,No,No,Yes,100,,,Yes,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,,Yes,,,,,,,3,2,Email,June
Female,Yes,Yes,Humanities,3,No,No,Yes,75,Too Busy,,Yes,Yes,0.25,Yes,45,100,Yes,All of the book,"Formal Essay for CWS, Free write in a class",4,4,5,3,No,Yes,Handmaid's Tale,2017,100,No,No,Yes,Yes,Yes,5,"Individual, Group",3,2,Orientation,June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,50,"Too Busy, Boring",,No,Yes,0.5,Yes,20,80,Yes,All of the book,Formal Essay for CWS,3,4,4,,No,Yes,Handmaid's Tale,2017,80,No,No,No,No,No,1,Individual,3,3,Orientation,June
Female,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,100,,,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,,Yes,,,,,,,3,4,Orientation,June
Male,Yes,Yes,Natural Sciences,1,No,No,Yes,25,Not Reader,,No,Yes,0,No,50,0,No,The book was not assigned.,None,4,3,2,,No,Yes,Handmaid's Tale,2017,50,No,No,No,No,No,0,,4,3,Orientation,June
Female,Yes,Yes,Natural Sciences,3,No,Yes,Yes,100,,,No,Yes,0.75,,,,,,,,,,,,,Handmaid's Tale,2017,,Yes,,,,,,,3,3,Orientation,June
Male,Yes,Yes,Social Sciences,3,Yes,Yes,Yes,10,Too Busy,,No,Yes,0.75,No,75,0,No,The book was not assigned.,None,3,3,3,,No,Yes,Handmaid's Tale,2017,75,No,No,No,No,No,0,,3,2,Orientation,June
Female,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,100,,,No,Yes,0.5,No,100,100,No,The book was not assigned.,None,3,4,4,,No,Yes,Handmaid's Tale,2017,100,Yes,Yes,Yes,Yes,No,0,,3,3,Orientation,June
Female,Yes,Yes,Social Sciences,0,Yes,Yes,Yes,50,Too Busy,,No,Yes,0.5,No,100,50,Yes,All of the book,Formal Essay for CWS,4,5,5,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,0,,3,2,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,100,,,No,Yes,0.25,,,,,,,,,,,,,Handmaid's Tale,2017,,Yes,,,,,,,2,2,Orientation,June
Male,Yes,Yes,Humanities,1,Yes,Yes,Yes,25,Boring,,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,4,2,Orientation,June
Female,Yes,Yes,Humanities,1,No,No,No,0,,I wasn't aware it was a summer reading assignment,No,Yes,,Yes,0,0,No,The book was not assigned.,None,,,,,,Yes,Handmaid's Tale,2017,0,No,No,No,No,No,0,,,,Orientation,June
Male,Yes,Yes,Fine Arts,2,No,No,Yes,60,Too Busy,,No,Yes,,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,2,Email,August
Female,Yes,Yes,Social Sciences,15,Yes,Yes,Yes,50,Too Busy,Had work and practices,No,Yes,0,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,3,Yes,Yes,Yes,100,,,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,,Yes,,,,,,,3,3,Email,June
Male,Yes,Yes,Humanities,2,Yes,Yes,Yes,75,Too Busy,Working 60 hours/week,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,1,Orientation,June
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,0,"Too Busy, Topic Dislike",,No,Yes,0,No,10,10,No,The book was not assigned.,None,3,3,3,,No,Yes,Handmaid's Tale,2017,10,No,No,No,No,No,0,,3,,Orientation,June
Female,Yes,Yes,Natural Sciences,3,Yes,Yes,Yes,100,,,No,Yes,0.75,No,100,0,Yes,All of the book,Formal Essay for CWS,4,4,4,,No,Yes,Handmaid's Tale,2017,100,Yes,Yes,Yes,Yes,No,3,"Individual, Group",2,3,"Email, Orientation",June
Male,Yes,Yes,Social Sciences,1,Yes,Yes,Yes,30,"Boring, Topic Dislike",,No,Yes,,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,3,Email,June
Male,Yes,Yes,Natural Sciences,14,No,No,Yes,35,"Too Busy, No Point, Boring",Had a lot of other books to read,No,Yes,0.25,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,2,Orientation,June
Male,Yes,Yes,Fine Arts,3,No,No,,70,Too Busy,,No,Yes,0.75,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,2,Orientation,August
Female,Yes,Yes,Humanities,3,No,No,Yes,1,,,Yes,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,2,Orientation,June
Male,Yes,Yes,Humanities,1,No,No,No,0,,i couldnt afford to purchase the book,No,Yes,0.25,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,3,Orientation,June
Female,Yes,Yes,Social Sciences,4,Yes,Yes,Yes,95,,I'm taking my time because I have already read it- I am rereading it to remember the details that I forgot.,No,Yes,0.25,,,,,,,,,,,,,Handmaid's Tale,2017,,Yes,,,,,,,3,3,"Email, facebook",June
Male,Yes,Yes,Exploratory,4,Yes,Yes,Yes,10,Too Busy,Football and other things held a higher priority at the time,No,Yes,0.5,No,0,100,Yes,All of the book,Formal Essay for CWS,4,4,5,,No,Yes,Handmaid's Tale,2017,100,No,No,Yes,Yes,No,0,,3,2,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,5,Too Busy,,No,Yes,0.25,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,3,Orientation,June
Female,Yes,Yes,Natural Sciences,2,No,No,Yes,100,,,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,,Yes,,,,,,,3,2,Orientation,June
Female,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,100,,,No,Yes,0.5,Yes,1,0,No,The book was not assigned.,None,3,3,5,,No,Yes,Handmaid's Tale,2017,1,Yes,No,No,Yes,No,3,Group,3,3,"Orientation, Classmate",June
Male,Yes,Yes,Exploratory,0,No,No,Yes,25,"Too Busy, Topic Dislike",Procrastination,No,Yes,0.25,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,3,Facebook,June
Male,Yes,Yes,Natural Sciences,2,Yes,No,Yes,25,"Too Busy, Boring",,No,Yes,,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,4,3,"Email, Orientation",June
Male,Yes,Yes,Exploratory,4,Yes,Yes,Yes,20,Too Busy,,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,5,4,Orientation,June
Male,Yes,Yes,Exploratory,0,No,No,Yes,50,"Too Busy, Topic Dislike",,No,Yes,0.25,No,0,0,No,The book was not assigned.,None,3,3,3,,No,Yes,Handmaid's Tale,2017,0,No,No,No,No,No,0,,4,3,Classmate,June
Trans/NonBinary,Yes,Yes,Natural Sciences,3,Yes,Yes,Yes,1,,,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,3,"Orientation, Classmate",June
Male,Yes,Yes,Exploratory,2,No,No,Yes,100,,,No,Yes,0.75,,,,,,,,,,,,,Handmaid's Tale,2017,,Yes,,,,,,,4,3,Email,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",,No,Yes,0,No,0,0,No,The book was not assigned.,None,3,3,3,,No,Yes,Handmaid's Tale,2017,0,No,No,No,No,No,2,Individual,3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",,No,Yes,0,No,100,100,Yes,All of the book,Formal Essay for CWS,3,3,3,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,3,"Individual, Group",3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",,No,Yes,0,No,1,0,No,The book was not assigned.,None,2,4,3,,No,Yes,Handmaid's Tale,2017,1,No,No,No,No,No,2,Individual,3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",,No,Yes,0,No,1,0,No,The book was not assigned.,None,4,4,4,5,No,Yes,Handmaid's Tale,2017,1,No,No,No,No,Yes,5,"Individual, Group",3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",,No,Yes,0,Yes,85,95,Yes,Some of the chapters in the book.,Formal Essay for CWS,5,5,5,5,No,Yes,Handmaid's Tale,2017,95,No,Yes,Yes,Yes,Yes,,Group,3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",,No,Yes,0,Yes,30,70,No,All of the book,Response/Reflection Paper,2,3,5,,No,Yes,Handmaid's Tale,2017,70,No,No,No,No,No,2,Individual,3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",,No,Yes,0,No,100,0,No,The book was not assigned.,None,4,3,5,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,0,,3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",,No,Yes,0,No,100,100,Yes,All of the book,Formal Essay for CWS,2,3,3,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,,,3,3,Orientation,June
Female,Yes,Yes,Exploratory,0,No,No,Yes,0,,"I just have poor self discipline and a short attention span, I do enjoy reading especially novels and it sounded super interesting",No,Yes,,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,Yes,Yes,100,,,No,Yes,0,,,,,,,,,,,,,Handmaid's Tale,2017,,Yes,,,,,,,3,3,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,No,0,Too Busy,"I didnt rmeber ever being it assigned or getting notified, till now.",No,Yes,,No,25,50,No,The book was not assigned.,None,4,3,3,4,No,Yes,Handmaid's Tale,2017,50,No,No,No,No,Yes,1,Individual,,,Classmate,August
Female,Yes,Yes,Fine Arts,9,No,No,Yes,100,,,Yes,Yes,0.5,No,100,0,No,The book was not assigned.,None,4,3,4,,No,Yes,Handmaid's Tale,2017,100,Yes,Yes,Yes,Yes,No,1,Individual,3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",Worked full time,No,Yes,0,No,0,0,No,The book was not assigned.,None,3,3,3,,No,Yes,Handmaid's Tale,2017,0,No,No,No,No,No,2,Individual,3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",Worked full time,No,Yes,0,No,100,100,Yes,All of the book,Formal Essay for CWS,3,3,3,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,3,"Individual, Group",3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",Worked full time,No,Yes,0,No,1,0,No,The book was not assigned.,None,2,4,3,,No,Yes,Handmaid's Tale,2017,1,No,No,No,No,No,2,Individual,3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",Worked full time,No,Yes,0,No,1,0,No,The book was not assigned.,None,4,4,4,5,No,Yes,Handmaid's Tale,2017,1,No,No,No,No,Yes,5,"Individual, Group",3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",Worked full time,No,Yes,0,Yes,85,95,Yes,Some of the chapters in the book.,Formal Essay for CWS,5,5,5,5,No,Yes,Handmaid's Tale,2017,95,No,Yes,Yes,Yes,Yes,,Group,3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",Worked full time,No,Yes,0,Yes,30,70,No,All of the book,Response/Reflection Paper,2,3,5,,No,Yes,Handmaid's Tale,2017,70,No,No,No,No,No,2,Individual,3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",Worked full time,No,Yes,0,No,100,0,No,The book was not assigned.,None,4,3,5,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,0,,3,3,Orientation,June
Male,Yes,Yes,Social Sciences,1,No,No,Yes,0,"Too Busy, Not Reader",Worked full time,No,Yes,0,No,100,100,Yes,All of the book,Formal Essay for CWS,2,3,3,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,,,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,1,Yes,No,No,10,"Too Busy, Not Reader, Boring",,No,Yes,0.5,No,0,0,No,The book was not assigned.,None,1,1,1,,No,Yes,Handmaid's Tale,2017,0,No,No,No,No,No,0,,3,3,Orientation,June
Female,Yes,Yes,Social Sciences,12,Yes,Yes,Yes,100,,,No,Yes,0.5,No,0,0,No,The book was not assigned.,None,3,3,3,,No,Yes,Handmaid's Tale,2017,0,Yes,No,No,Yes,No,2,Individual,2,2,Orientation,June
Female,Yes,Yes,Social Sciences,12,Yes,Yes,Yes,100,,,No,Yes,0.5,No,100,100,Yes,All of the book,Formal Essay for CWS,3,3,3,,No,Yes,Handmaid's Tale,2017,100,Yes,Yes,Yes,Yes,No,3,"Individual, Group",2,2,Orientation,June
Female,Yes,Yes,Social Sciences,12,Yes,Yes,Yes,100,,,No,Yes,0.5,No,1,0,No,The book was not assigned.,None,2,4,3,,No,Yes,Handmaid's Tale,2017,1,Yes,No,No,Yes,No,2,Individual,2,2,Orientation,June
Female,Yes,Yes,Social Sciences,12,Yes,Yes,Yes,100,,,No,Yes,0.5,No,1,0,No,The book was not assigned.,None,4,4,4,5,No,Yes,Handmaid's Tale,2017,1,Yes,No,No,Yes,Yes,5,"Individual, Group",2,2,Orientation,June
Female,Yes,Yes,Social Sciences,12,Yes,Yes,Yes,100,,,No,Yes,0.5,Yes,85,95,Yes,Some of the chapters in the book.,Formal Essay for CWS,5,5,5,5,No,Yes,Handmaid's Tale,2017,95,Yes,Yes,Yes,Yes,Yes,,Group,2,2,Orientation,June
Female,Yes,Yes,Social Sciences,12,Yes,Yes,Yes,100,,,No,Yes,0.5,Yes,30,70,No,All of the book,Response/Reflection Paper,2,3,5,,No,Yes,Handmaid's Tale,2017,70,Yes,No,No,Yes,No,2,Individual,2,2,Orientation,June
Female,Yes,Yes,Social Sciences,12,Yes,Yes,Yes,100,,,No,Yes,0.5,No,100,0,No,The book was not assigned.,None,4,3,5,,No,Yes,Handmaid's Tale,2017,100,Yes,Yes,Yes,Yes,No,0,,2,2,Orientation,June
Female,Yes,Yes,Social Sciences,12,Yes,Yes,Yes,100,,,No,Yes,0.5,No,100,100,Yes,All of the book,Formal Essay for CWS,2,3,3,,No,Yes,Handmaid's Tale,2017,100,Yes,Yes,Yes,Yes,No,,,2,2,Orientation,June
Female,Yes,Yes,Social Sciences,3,No,No,Yes,50,Too Busy,,No,Yes,,No,0,0,No,The book was not assigned.,None,3,3,3,,No,Yes,Handmaid's Tale,2017,0,No,No,No,No,No,2,Individual,3,4,Orientation,June
Female,Yes,Yes,Social Sciences,3,No,No,Yes,50,Too Busy,,No,Yes,,No,100,100,Yes,All of the book,Formal Essay for CWS,3,3,3,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,3,"Individual, Group",3,4,Orientation,June
Female,Yes,Yes,Social Sciences,3,No,No,Yes,50,Too Busy,,No,Yes,,No,1,0,No,The book was not assigned.,None,2,4,3,,No,Yes,Handmaid's Tale,2017,1,No,No,No,No,No,2,Individual,3,4,Orientation,June
Female,Yes,Yes,Social Sciences,3,No,No,Yes,50,Too Busy,,No,Yes,,No,1,0,No,The book was not assigned.,None,4,4,4,5,No,Yes,Handmaid's Tale,2017,1,No,No,No,No,Yes,5,"Individual, Group",3,4,Orientation,June
Female,Yes,Yes,Social Sciences,3,No,No,Yes,50,Too Busy,,No,Yes,,Yes,85,95,Yes,Some of the chapters in the book.,Formal Essay for CWS,5,5,5,5,No,Yes,Handmaid's Tale,2017,95,No,Yes,Yes,Yes,Yes,,Group,3,4,Orientation,June
Female,Yes,Yes,Social Sciences,3,No,No,Yes,50,Too Busy,,No,Yes,,Yes,30,70,No,All of the book,Response/Reflection Paper,2,3,5,,No,Yes,Handmaid's Tale,2017,70,No,No,No,No,No,2,Individual,3,4,Orientation,June
Female,Yes,Yes,Social Sciences,3,No,No,Yes,50,Too Busy,,No,Yes,,No,100,0,No,The book was not assigned.,None,4,3,5,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,0,,3,4,Orientation,June
Female,Yes,Yes,Social Sciences,3,No,No,Yes,50,Too Busy,,No,Yes,,No,100,100,Yes,All of the book,Formal Essay for CWS,2,3,3,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,,,3,4,Orientation,June
Male,Yes,Yes,Natural Sciences,0,No,No,No,0,"Too Busy, No Point",2 jobs conflicted with my time.,No,Yes,0.25,Yes,0,0,No,The book was not assigned.,None,3,3,3,,No,Yes,Handmaid's Tale,2017,0,No,No,No,No,No,0,,,,Orientation,June
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,80,Too Busy,none,Yes,Yes,0.5,No,75,100,Yes,All of the book,Formal Essay for CWS,5,5,5,,No,Yes,Handmaid's Tale,2017,100,No,No,Yes,Yes,No,2,Individual,3,3,Orientation,June
Male,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,100,,,No,Yes,1,No,100,100,No,All of the book,Response/Reflection Paper,3,2,4,,No,Yes,Handmaid's Tale,2017,100,Yes,Yes,Yes,Yes,No,1,Individual,3,4,Classmate,August
Male,Yes,Yes,Natural Sciences,3,Yes,No,Yes,,Too Busy,,No,Yes,0.75,No,20,20,No,The book was not assigned.,None,4,2,4,,No,Yes,Handmaid's Tale,2017,20,,No,No,,No,1,Individual,3,3,Email,June
Female,Yes,Yes,Social Sciences,10,No,No,Yes,100,,,Yes,Yes,,,,,,,,,,,,,,Handmaid's Tale,2017,,Yes,,,,,,,3,3,Orientation,June
Female,Yes,Yes,Humanities,1,No,No,Yes,85,Too Busy,,No,Yes,0.75,Yes,0,0,No,The book was not assigned.,None,,,,,No,Yes,Handmaid's Tale,2017,0,Yes,No,No,Yes,No,0,,4,3,Orientation,June
Male,Yes,Yes,Natural Sciences,0,Yes,No,Yes,25,"Too Busy, No Point, Boring","Working out for soccer in the fall, working at my job",No,Yes,0.25,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,3,"Email, Orientation",June
Female,No,Yes,Natural Sciences,0,No,No,No,0,,,,Yes,,No,0,1,No,All of the book,"Formal Essay for CWS, Response/Reflection Paper",4,3,4,,No,Yes,Handmaid's Tale,2017,1,No,No,No,No,No,1,Individual,,,Email,August
Male,Yes,Yes,Social Sciences,0,No,No,Yes,0,Topic Dislike,,No,Yes,0,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,3,Orientation,June
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,50,"Too Busy, Boring",,No,Yes,0.5,No,75,100,Yes,All of the book,Formal Essay for CWS,2,2,3,,No,Yes,Handmaid's Tale,2017,100,No,No,Yes,Yes,No,4,"Individual, Group",3,4,Orientation,June
Male,Yes,Yes,Natural Sciences,1,No,Yes,Yes,60,"Too Busy, Topic Dislike",,No,Yes,0.25,No,0,0,No,The book was not assigned.,None,3,3,3,,No,Yes,Handmaid's Tale,2017,0,No,No,No,No,No,2,Individual,3,4,Orientation,June
Male,Yes,Yes,Natural Sciences,1,No,Yes,Yes,60,"Too Busy, Topic Dislike",,No,Yes,0.25,No,100,100,Yes,All of the book,Formal Essay for CWS,3,3,3,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,3,"Individual, Group",3,4,Orientation,June
Male,Yes,Yes,Natural Sciences,1,No,Yes,Yes,60,"Too Busy, Topic Dislike",,No,Yes,0.25,No,1,0,No,The book was not assigned.,None,2,4,3,,No,Yes,Handmaid's Tale,2017,1,No,No,No,No,No,2,Individual,3,4,Orientation,June
Male,Yes,Yes,Natural Sciences,1,No,Yes,Yes,60,"Too Busy, Topic Dislike",,No,Yes,0.25,No,1,0,No,The book was not assigned.,None,4,4,4,5,No,Yes,Handmaid's Tale,2017,1,No,No,No,No,Yes,5,"Individual, Group",3,4,Orientation,June
Male,Yes,Yes,Natural Sciences,1,No,Yes,Yes,60,"Too Busy, Topic Dislike",,No,Yes,0.25,Yes,85,95,Yes,Some of the chapters in the book.,Formal Essay for CWS,5,5,5,5,No,Yes,Handmaid's Tale,2017,95,No,Yes,Yes,Yes,Yes,,Group,3,4,Orientation,June
Male,Yes,Yes,Natural Sciences,1,No,Yes,Yes,60,"Too Busy, Topic Dislike",,No,Yes,0.25,Yes,30,70,No,All of the book,Response/Reflection Paper,2,3,5,,No,Yes,Handmaid's Tale,2017,70,No,No,No,No,No,2,Individual,3,4,Orientation,June
Male,Yes,Yes,Natural Sciences,1,No,Yes,Yes,60,"Too Busy, Topic Dislike",,No,Yes,0.25,No,100,0,No,The book was not assigned.,None,4,3,5,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,0,,3,4,Orientation,June
Male,Yes,Yes,Natural Sciences,1,No,Yes,Yes,60,"Too Busy, Topic Dislike",,No,Yes,0.25,No,100,100,Yes,All of the book,Formal Essay for CWS,2,3,3,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,,,3,4,Orientation,June
Male,Yes,Yes,Social Sciences,2,Yes,Yes,Yes,1,,,No,Yes,0.75,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,3,4,Orientation,June
Male,Yes,Yes,Natural Sciences,0,No,No,Yes,20,Too Busy,,Yes,Yes,0.5,No,0,0,No,The book was not assigned.,None,3,3,3,,No,Yes,Handmaid's Tale,2017,0,No,No,No,No,No,2,Individual,3,2,Upper Classman,June
Male,Yes,Yes,Natural Sciences,0,No,No,Yes,20,Too Busy,,Yes,Yes,0.5,No,100,100,Yes,All of the book,Formal Essay for CWS,3,3,3,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,3,"Individual, Group",3,2,Upper Classman,June
Male,Yes,Yes,Natural Sciences,0,No,No,Yes,20,Too Busy,,Yes,Yes,0.5,No,1,0,No,The book was not assigned.,None,2,4,3,,No,Yes,Handmaid's Tale,2017,1,No,No,No,No,No,2,Individual,3,2,Upper Classman,June
Male,Yes,Yes,Natural Sciences,0,No,No,Yes,20,Too Busy,,Yes,Yes,0.5,No,1,0,No,The book was not assigned.,None,4,4,4,5,No,Yes,Handmaid's Tale,2017,1,No,No,No,No,Yes,5,"Individual, Group",3,2,Upper Classman,June
Male,Yes,Yes,Natural Sciences,0,No,No,Yes,20,Too Busy,,Yes,Yes,0.5,Yes,85,95,Yes,Some of the chapters in the book.,Formal Essay for CWS,5,5,5,5,No,Yes,Handmaid's Tale,2017,95,No,Yes,Yes,Yes,Yes,,Group,3,2,Upper Classman,June
Male,Yes,Yes,Natural Sciences,0,No,No,Yes,20,Too Busy,,Yes,Yes,0.5,Yes,30,70,No,All of the book,Response/Reflection Paper,2,3,5,,No,Yes,Handmaid's Tale,2017,70,No,No,No,No,No,2,Individual,3,2,Upper Classman,June
Male,Yes,Yes,Natural Sciences,0,No,No,Yes,20,Too Busy,,Yes,Yes,0.5,No,100,0,No,The book was not assigned.,None,4,3,5,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,0,,3,2,Upper Classman,June
Male,Yes,Yes,Natural Sciences,0,No,No,Yes,20,Too Busy,,Yes,Yes,0.5,No,100,100,Yes,All of the book,Formal Essay for CWS,2,3,3,,No,Yes,Handmaid's Tale,2017,100,No,Yes,Yes,Yes,No,,,3,2,Upper Classman,June
Male,Yes,Yes,Humanities,1,Yes,Yes,Yes,75,Too Busy,,No,Yes,,No,50,1,Yes,All of the book,Formal Essay for CWS,2,2,3,1,No,Yes,Handmaid's Tale,2017,51,No,No,No,No,Yes,1,Group,3,3,Orientation,June
Male,Yes,Yes,Social Sciences,2,Yes,Yes,Yes,5,"Too Busy, Boring",The Kids at my summer camp stole my book,No,Yes,0.25,Yes,49,80,Yes,All of the book,Formal Essay for CWS,4,4,2,,No,Yes,Handmaid's Tale,2017,80,No,No,No,No,No,2,Group,3,3,Classmate,June
Male,Yes,Yes,,0,No,No,Yes,0,"Too Busy, Boring, Topic Dislike",,No,Yes,,,,,,,,,,,,,,Handmaid's Tale,2017,,No,,,,,,,,,Orientation,June
